angle,curLapTime,damage,distFromStart,distRaced,fuel,gear,lastLapTime,racePos,rpm,speedX,speedY,speedZ,trackPos,wheelSpinVel_0,wheelSpinVel_1,wheelSpinVel_2,wheelSpinVel_3,z,focus_0,focus_1,focus_2,focus_3,focus_4,accel,brake,clutch,gear.1,steer,focus_0.1,focus_1.1,focus_2.1,focus_3.1,focus_4.1,meta,sector,lap,avg_speed,min_speed,max_brake,brake_start,brake_duration,sector_time,throttle_reapply
0.180919,10.01,0,451.553,464.84,90.1789,2,112.518,1,6590.92,81.2801,-5.95031,-1.26955,0.0652701,62.61,54.8852,77.0834,77.0834,0.343132,-1,-1,-1,-1,-1,0.9,0.092926,0,2,0.935852,-90,-45,0,45,90,0,1,3,180.1,179.82,0,,0,9.02,100.71
-0.262733,11,0,473.642,486.93,90.1451,2,112.518,1,7739.14,84.0429,-18.5245,-2.86185,-0.47485,63.6337,56.1544,90.531,90.531,0.346234,-1,-1,-1,-1,-1,0.9,0.119925,0,2,0.51015,-90,-45,0,45,90,0,1,2,136.19,84.47,0,,0,12.994,20.41
-0.262733,11,0,473.642,486.93,90.1451,2,112.518,1,7739.14,84.0429,-18.5245,-2.86185,-0.47485,63.6337,56.1544,90.531,90.531,0.346234,-1,-1,-1,-1,-1,0.9,0.119925,0,2,0.51015,-90,-45,0,45,90,0,1,3,180.1,179.82,0,,0,9.02,100.71
-0.316208,12.012,0,494.451,507.74,90.1144,2,112.518,1,5386.88,69.8136,-3.32027,-2.21161,0.163395,54.3021,50.5886,63.0256,63.0256,0.34462,-1,-1,-1,-1,-1,0.9,0.1605725,0,2,0.428855,-90,-45,0,45,90,0,1,2,136.19,84.47,0,,0,12.994,20.41
-0.316208,12.012,0,494.451,507.74,90.1144,2,112.518,1,5386.88,69.8136,-3.32027,-2.21161,0.163395,54.3021,50.5886,63.0256,63.0256,0.34462,-1,-1,-1,-1,-1,0.9,0.1605725,0,2,0.428855,-90,-45,0,45,90,0,1,3,180.1,179.82,0,,0,9.02,100.71
0.0953023,13.002,0,515.551,528.84,90.0909,2,112.518,1,5992.83,79.1884,0.369656,0.0844646,0.711393,66.5176,65.5129,70.0715,70.0715,0.342374,-1,-1,-1,-1,-1,0.9,0.0438543,0,2,0.0827086,-90,-45,0,45,90,0,1,2,136.19,84.47,0,,0,12.994,20.41
0.0953023,13.002,0,515.551,528.84,90.0909,2,112.518,1,5992.83,79.1884,0.369656,0.0844646,0.711393,66.5176,65.5129,70.0715,70.0715,0.342374,-1,-1,-1,-1,-1,0.9,0.0438543,0,2,0.0827086,-90,-45,0,45,90,0,1,3,180.1,179.82,0,,0,9.02,100.71
0.145805,14.014,0,540.955,554.24,90.0592,2,112.518,1,7230.84,94.2172,-1.43968,0.17324,0.0571594,79.0486,76.3969,84.5592,84.5592,0.341667,-1,-1,-1,-1,-1,0.9,0.078226,0,2,0.151452,-90,-45,0,45,90,0,1,2,136.19,84.47,0,,0,12.994,20.41
0.145805,14.014,0,540.955,554.24,90.0592,2,112.518,1,7230.84,94.2172,-1.43968,0.17324,0.0571594,79.0486,76.3969,84.5592,84.5592,0.341667,-1,-1,-1,-1,-1,0.9,0.078226,0,2,0.151452,-90,-45,0,45,90,0,1,3,180.1,179.82,0,,0,9.02,100.71
0.00862282,15.004,0,567.042,580.33,90.0252,2,112.518,1,7084.93,94.8837,-0.0370706,-0.223872,-0.160808,74.5349,74.9889,82.8716,82.8716,0.340922,-1,-1,-1,-1,-1,0.9,0.3,0,2,0.00404768,-90,-45,0,45,90,0,2,2,149.67,149.28,0,,0,6.006,561.01
0.00862282,15.004,0,567.042,580.33,90.0252,2,112.518,1,7084.93,94.8837,-0.0370706,-0.223872,-0.160808,74.5349,74.9889,82.8716,82.8716,0.340922,-1,-1,-1,-1,-1,0.9,0.3,0,2,0.00404768,-90,-45,0,45,90,0,2,3,179.9,179.72,0,,0,4.994,550.94
-0.0520776,16.008,0,593.825,607.11,89.9903,2,112.518,1,7698.74,101.374,-0.111047,-0.273569,-0.155694,84.938,85.2221,90.0183,90.0183,0.340838,-1,-1,-1,-1,-1,0.9,0,0,2,-0.0232333,-90,-45,0,45,90,0,2,2,149.67,149.28,0,,0,6.006,561.01
-0.0520776,16.008,0,593.825,607.11,89.9903,2,112.518,1,7698.74,101.374,-0.111047,-0.273569,-0.155694,84.938,85.2221,90.0183,90.0183,0.340838,-1,-1,-1,-1,-1,0.9,0,0,2,-0.0232333,-90,-45,0,45,90,0,2,3,179.9,179.72,0,,0,4.994,550.94
-0.0701593,17.008,0,624.85,638.13,89.9543,3,112.518,1,6350.89,118.397,0.749791,-0.367287,0.258224,98.4968,99.5527,99.7363,100.734,0.338051,-1,-1,-1,-1,-1,0.9,0.03554265,0,3,-0.0460853,-90,-45,0,45,90,0,2,2,149.67,149.28,0,,0,6.006,561.01
-0.0701593,17.008,0,624.85,638.13,89.9543,3,112.518,1,6350.89,118.397,0.749791,-0.367287,0.258224,98.4968,99.5527,99.7363,100.734,0.338051,-1,-1,-1,-1,-1,0.9,0.03554265,0,3,-0.0460853,-90,-45,0,45,90,0,2,3,179.9,179.72,0,,0,4.994,550.94
-0.0595191,18.008,0,657.714,671,89.9243,3,112.518,1,6588.54,119.91,0.401875,-0.283724,0.641642,99.955,100.615,104.573,104.573,0.337939,-1,-1,-1,-1,-1,0.9,0.02993885,0,3,-0.0348777,-90,-45,0,45,90,0,2,2,149.67,149.28,0,,0,6.006,561.01
-0.0595191,18.008,0,657.714,671,89.9243,3,112.518,1,6588.54,119.91,0.401875,-0.283724,0.641642,99.955,100.615,104.573,104.573,0.337939,-1,-1,-1,-1,-1,0.9,0.02993885,0,3,-0.0348777,-90,-45,0,45,90,0,2,3,179.9,179.72,0,,0,4.994,550.94
0.0325214,19.008,0,690.575,703.86,89.8938,3,112.518,1,6608.01,120.101,0.559838,-0.0454296,0.8193,100.535,101.145,104.88,104.88,0.337822,-1,-1,-1,-1,-1,0.9,0,0,3,-0.031685582,-90,-45,0,45,90,0,2,2,149.67,149.28,0,,0,6.006,561.01
0.0325214,19.008,0,690.575,703.86,89.8938,3,112.518,1,6608.01,120.101,0.559838,-0.0454296,0.8193,100.535,101.145,104.88,104.88,0.337822,-1,-1,-1,-1,-1,0.9,0,0,3,-0.031685582,-90,-45,0,45,90,0,2,3,179.9,179.72,0,,0,4.994,550.94
0.0963237,20.008,0,723.586,736.87,89.8667,2,112.518,1,8388.93,110.108,4.56535,0.432486,0.783572,78.2702,85.4324,97.9477,97.9477,0.338449,-1,-1,-1,-1,-1,0.9,0.35,0,2,-0.2967761,-90,-45,0,45,90,0,2,2,149.67,149.28,0,,0,6.006,561.01
0.0963237,20.008,0,723.586,736.87,89.8667,2,112.518,1,8388.93,110.108,4.56535,0.432486,0.783572,78.2702,85.4324,97.9477,97.9477,0.338449,-1,-1,-1,-1,-1,0.9,0.35,0,2,-0.2967761,-90,-45,0,45,90,0,2,3,179.9,179.72,0,,0,4.994,550.94
0.0548207,21.008,0,749.886,763.17,89.8301,2,112.518,1,6756.68,89.9279,1.24557,0.0962271,0.309621,62.1212,67.2608,79.047,79.047,0.34131,-1,-1,-1,-1,-1,0.9,0.35,0,2,-0.3217567,-90,-45,0,45,90,0,2,2,149.67,149.28,0,,0,6.006,561.01
0.0548207,21.008,0,749.886,763.17,89.8301,2,112.518,1,6756.68,89.9279,1.24557,0.0962271,0.309621,62.1212,67.2608,79.047,79.047,0.34131,-1,-1,-1,-1,-1,0.9,0.35,0,2,-0.3217567,-90,-45,0,45,90,0,2,3,179.9,179.72,0,,0,4.994,550.94
0.0892975,22.008,0,774.165,787.45,89.7965,2,112.518,1,7071.7,90.2021,2.343,0.088952,0.100199,72.6596,76.021,82.694,82.694,0.341346,-1,-1,-1,-1,-1,0.9,0.0440595,0,2,-0.286881,-90,-45,0,45,90,0,2,2,149.67,149.28,0,,0,6.006,561.01
0.0892975,22.008,0,774.165,787.45,89.7965,2,112.518,1,7071.7,90.2021,2.343,0.088952,0.100199,72.6596,76.021,82.694,82.694,0.341346,-1,-1,-1,-1,-1,0.9,0.0440595,0,2,-0.286881,-90,-45,0,45,90,0,2,3,179.9,179.72,0,,0,4.994,550.94
-0.216886,23.008,0,800.318,813.6,89.7602,2,112.518,1,8087.73,105.332,2.41007,0.0906539,0.588464,84.58,87.6414,94.5815,94.5815,0.339964,-1,-1,-1,-1,-1,0.9,0.1078705,0,2,-0.165741,-90,-45,0,45,90,0,2,2,149.67,149.28,0,,0,6.006,561.01
-0.216886,23.008,0,800.318,813.6,89.7602,2,112.518,1,8087.73,105.332,2.41007,0.0906539,0.588464,84.58,87.6414,94.5815,94.5815,0.339964,-1,-1,-1,-1,-1,0.9,0.1078705,0,2,-0.165741,-90,-45,0,45,90,0,2,3,179.9,179.72,0,,0,4.994,550.94
0.058544,24.008,0,830.239,843.52,89.7193,2,112.518,1,9080.4,118.494,3.41934,-0.254128,1.21982,98.6777,95.1432,106.494,106.494,0.335383,-1,-1,-1,-1,-1,0.9,0.029148,0,2,-0.029507034,-90,-45,0,45,90,0,3,2,149.69,149.28,0,,0,6.996,852.75
0.058544,24.008,0,830.239,843.52,89.7193,2,112.518,1,9080.4,118.494,3.41934,-0.254128,1.21982,98.6777,95.1432,106.494,106.494,0.335383,-1,-1,-1,-1,-1,0.9,0.029148,0,2,-0.029507034,-90,-45,0,45,90,0,3,3,179.96,179.7,0,,0,5.984,850.32
0.0572854,25.008,0,864.204,877.49,89.6904,3,112.518,1,7103.55,128.567,-0.0835719,0.128403,0.88911,107.57,107.518,112.601,112.601,0.334782,-1,-1,-1,-1,-1,0.9,0.02883035,0,3,0.002167754,-90,-45,0,45,90,0,3,2,149.69,149.28,0,,0,6.996,852.75
0.0572854,25.008,0,864.204,877.49,89.6904,3,112.518,1,7103.55,128.567,-0.0835719,0.128403,0.88911,107.57,107.518,112.601,112.601,0.334782,-1,-1,-1,-1,-1,0.9,0.02883035,0,3,0.002167754,-90,-45,0,45,90,0,3,3,179.96,179.7,0,,0,5.984,850.32
-0.00269735,26.008,0,902.119,915.4,89.654,3,112.518,1,7993.55,145.275,1.38414,0.135408,0.826385,120.815,123.024,126.864,126.864,0.334696,-1,-1,-1,-1,-1,0.9,0,0,3,-0.100563459,-90,-45,0,45,90,0,3,2,149.69,149.28,0,,0,6.996,852.75
-0.00269735,26.008,0,902.119,915.4,89.654,3,112.518,1,7993.55,145.275,1.38414,0.135408,0.826385,120.815,123.024,126.864,126.864,0.334696,-1,-1,-1,-1,-1,0.9,0,0,3,-0.100563459,-90,-45,0,45,90,0,3,3,179.96,179.7,0,,0,5.984,850.32
0.0419021,27.008,0,944.055,957.33,89.6246,4,112.518,1,6679.58,156.164,1.69739,-0.121562,0.807421,130.928,131.367,134.932,134.932,0.332941,-1,-1,-1,-1,-1,0.9,0,0,4,-0.017334354,-90,-45,0,45,90,0,3,2,149.69,149.28,0,,0,6.996,852.75
0.0419021,27.008,0,944.055,957.33,89.6246,4,112.518,1,6679.58,156.164,1.69739,-0.121562,0.807421,130.928,131.367,134.932,134.932,0.332941,-1,-1,-1,-1,-1,0.9,0,0,4,-0.017334354,-90,-45,0,45,90,0,3,3,179.96,179.7,0,,0,5.984,850.32
0.260378,28.008,0,985.667,998.94,89.5966,3,112.518,1,7394.34,136.222,2.01335,0.124451,0.226174,107.705,109.335,117.392,117.392,0.335388,-1,-1,-1,-1,-1,0.9,0.3,0,3,-0.041152,-90,-45,0,45,90,0,3,2,149.69,149.28,0,,0,6.996,852.75
0.260378,28.008,0,985.667,998.94,89.5966,3,112.518,1,7394.34,136.222,2.01335,0.124451,0.226174,107.705,109.335,117.392,117.392,0.335388,-1,-1,-1,-1,-1,0.9,0.3,0,3,-0.041152,-90,-45,0,45,90,0,3,3,179.96,179.7,0,,0,5.984,850.32
0.00644517,29.008,0,1020.71,1033.98,89.5666,2,112.518,1,8360.88,110.523,-1.37108,0.764379,-0.892568,89.1828,82.617,97.5791,97.5791,0.342592,-1,-1,-1,-1,-1,0.9,0.3,0,2,0.129555765,-90,-45,0,45,90,0,3,2,149.69,149.28,0,,0,6.996,852.75
0.00644517,29.008,0,1020.71,1033.98,89.5666,2,112.518,1,8360.88,110.523,-1.37108,0.764379,-0.892568,89.1828,82.617,97.5791,97.5791,0.342592,-1,-1,-1,-1,-1,0.9,0.3,0,2,0.129555765,-90,-45,0,45,90,0,3,3,179.96,179.7,0,,0,5.984,850.32
-0.102727,30.008,0,1051.96,1065.24,89.526,2,112.518,1,8539.64,110.646,3.50585,0.543389,-0.321342,90.1448,92.9353,99.8661,99.8661,0.339626,-1,-1,-1,-1,-1,0.9,0.05133,0,2,-0.15266,-90,-45,0,45,90,0,3,2,149.69,149.28,0,,0,6.996,852.75
-0.102727,30.008,0,1051.96,1065.24,89.526,2,112.518,1,8539.64,110.646,3.50585,0.543389,-0.321342,90.1448,92.9353,99.8661,99.8661,0.339626,-1,-1,-1,-1,-1,0.9,0.05133,0,2,-0.15266,-90,-45,0,45,90,0,3,3,179.96,179.7,0,,0,5.984,850.32
-0.0114141,31.008,0,1084.08,1097.35,89.4917,3,112.518,1,6601.6,119.146,4.30032,0.775378,0.478533,99.1306,100.712,104.785,104.785,0.338105,-1,-1,-1,-1,-1,0.9,0,0,3,-0.0677411,-90,-45,0,45,90,0,3,2,149.69,149.28,0,,0,6.996,852.75
-0.0114141,31.008,0,1084.08,1097.35,89.4917,3,112.518,1,6601.6,119.146,4.30032,0.775378,0.478533,99.1306,100.712,104.785,104.785,0.338105,-1,-1,-1,-1,-1,0.9,0,0,3,-0.0677411,-90,-45,0,45,90,0,3,3,179.96,179.7,0,,0,5.984,850.32
0.0489454,32.008,0,1119.62,1132.9,89.4581,3,112.518,1,7515.93,137.029,0.0371432,0.992159,0.303073,115.051,115.071,119.286,119.286,0.335872,-1,-1,-1,-1,-1,0.9,0,0,3,-0.0011355,-90,-45,0,45,90,0,3,2,149.69,149.28,0,,0,6.996,852.75
0.0489454,32.008,0,1119.62,1132.9,89.4581,3,112.518,1,7515.93,137.029,0.0371432,0.992159,0.303073,115.051,115.071,119.286,119.286,0.335872,-1,-1,-1,-1,-1,0.9,0,0,3,-0.0011355,-90,-45,0,45,90,0,3,3,179.96,179.7,0,,0,5.984,850.32
0.0496687,33.008,0,1159.94,1173.22,89.4256,4,112.518,1,6449.12,150.896,-0.000137572,0.884351,-0.0301568,126.734,126.734,130.275,130.275,0.33379,-1,-1,-1,-1,-1,0.9,0,0,4,-0.0003319,-90,-45,0,45,90,0,4,2,149.77,149.32,0,,0,10,1185.13
0.0496687,33.008,0,1159.94,1173.22,89.4256,4,112.518,1,6449.12,150.896,-0.000137572,0.884351,-0.0301568,126.734,126.734,130.275,130.275,0.33379,-1,-1,-1,-1,-1,0.9,0,0,4,-0.0003319,-90,-45,0,45,90,0,4,3,180.07,179.86,0,,0,8.008,1198.07
0.028246,34.008,0,1203.54,1216.82,89.394,4,112.518,1,6961.07,162.91,0.149383,1.23359,-0.377843,136.652,137.001,140.617,140.617,0.331096,-1,-1,-1,-1,-1,0.9,0,0,4,-0.0195559,-90,-45,0,45,90,0,4,2,149.77,149.32,0,,0,10,1185.13
0.028246,34.008,0,1203.54,1216.82,89.394,4,112.518,1,6961.07,162.91,0.149383,1.23359,-0.377843,136.652,137.001,140.617,140.617,0.331096,-1,-1,-1,-1,-1,0.9,0,0,4,-0.0195559,-90,-45,0,45,90,0,4,3,180.07,179.86,0,,0,8.008,1198.07
0.00356758,35.008,0,1250.83,1264.11,89.3596,4,112.518,1,7446.36,174.225,1.66789,1.3623,-0.39798,145.835,146.763,150.422,150.422,0.329317,-1,-1,-1,-1,-1,0.9,0,0,4,-0.04631402,-90,-45,0,45,90,0,4,2,149.77,149.32,0,,0,10,1185.13
0.00356758,35.008,0,1250.83,1264.11,89.3596,4,112.518,1,7446.36,174.225,1.66789,1.3623,-0.39798,145.835,146.763,150.422,150.422,0.329317,-1,-1,-1,-1,-1,0.9,0,0,4,-0.04631402,-90,-45,0,45,90,0,4,3,180.07,179.86,0,,0,8.008,1198.07
0.0318048,36.008,0,1301.08,1314.36,89.3214,4,112.518,1,7918.51,185.203,1.42665,-0.448807,-0.359074,155.317,155.77,159.967,159.967,0.330164,-1,-1,-1,-1,-1,0.9,0,0,4,-0.0199712,-90,-45,0,45,90,0,4,2,149.77,149.32,0,,0,10,1185.13
0.0318048,36.008,0,1301.08,1314.36,89.3214,4,112.518,1,7918.51,185.203,1.42665,-0.448807,-0.359074,155.317,155.77,159.967,159.967,0.330164,-1,-1,-1,-1,-1,0.9,0,0,4,-0.0199712,-90,-45,0,45,90,0,4,3,180.07,179.86,0,,0,8.008,1198.07
0.0495678,37.008,0,1353.33,1366.6,89.2936,5,112.518,1,6661.7,191.563,0.00196677,-1.38474,-0.746566,160.921,160.92,164.485,164.485,0.324747,-1,-1,-1,-1,-1,0.9,0,0,5,-0.0004292,-90,-45,0,45,90,0,4,2,149.77,149.32,0,,0,10,1185.13
0.0495678,37.008,0,1353.33,1366.6,89.2936,5,112.518,1,6661.7,191.563,0.00196677,-1.38474,-0.746566,160.921,160.92,164.485,164.485,0.324747,-1,-1,-1,-1,-1,0.9,0,0,5,-0.0004292,-90,-45,0,45,90,0,4,3,180.07,179.86,0,,0,8.008,1198.07
0.0373822,38.008,0,1407.41,1420.69,89.2618,5,112.518,1,6885.35,198.004,1.102,0.503804,-0.782515,166.171,166.488,170.003,170.003,0.323094,-1,-1,-1,-1,-1,0.9,0,0,5,-0.0138729,-90,-45,0,45,90,0,4,2,149.77,149.32,0,,0,10,1185.13
0.0373822,38.008,0,1407.41,1420.69,89.2618,5,112.518,1,6885.35,198.004,1.102,0.503804,-0.782515,166.171,166.488,170.003,170.003,0.323094,-1,-1,-1,-1,-1,0.9,0,0,5,-0.0138729,-90,-45,0,45,90,0,4,3,180.07,179.86,0,,0,8.008,1198.07
-0.28405,39.008,0,1457.07,1470.35,89.2455,4,112.518,1,6683.01,155.535,-19.9862,1.29616,-0.578816,118.544,110.648,135.048,135.048,0.331372,-1,-1,-1,-1,-1,0.9,0.3,0,4,0.10149,-90,-45,0,45,90,0,4,2,149.77,149.32,0,,0,10,1185.13
-0.28405,39.008,0,1457.07,1470.35,89.2455,4,112.518,1,6683.01,155.535,-19.9862,1.29616,-0.578816,118.544,110.648,135.048,135.048,0.331372,-1,-1,-1,-1,-1,0.9,0.3,0,4,0.10149,-90,-45,0,45,90,0,4,3,180.07,179.86,0,,0,8.008,1198.07
0.0260029,40.008,0,1495.89,1509.17,89.2158,3,112.518,1,6876.44,126.166,4.35652,0.313589,0.909831,97.6266,98.6327,109.126,109.126,0.345895,-1,-1,-1,-1,-1,0.9,0.3,0,3,-0.081676605,-90,-45,0,45,90,0,4,2,149.77,149.32,0,,0,10,1185.13
0.0260029,40.008,0,1495.89,1509.17,89.2158,3,112.518,1,6876.44,126.166,4.35652,0.313589,0.909831,97.6266,98.6327,109.126,109.126,0.345895,-1,-1,-1,-1,-1,0.9,0.3,0,3,-0.081676605,-90,-45,0,45,90,0,4,3,180.07,179.86,0,,0,8.008,1198.07
0.190106,41.008,0,1528.68,1541.95,89.1834,2,112.518,1,7563.58,99.7949,-1.65958,4.32385,0.111965,70.5316,64.4029,88.4756,88.4756,0.340714,-1,-1,-1,-1,-1,0.9,0.3,0,2,0.563515,-90,-45,0,45,90,0,4,2,149.77,149.32,0,,0,10,1185.13
0.190106,41.008,0,1528.68,1541.95,89.1834,2,112.518,1,7563.58,99.7949,-1.65958,4.32385,0.111965,70.5316,64.4029,88.4756,88.4756,0.340714,-1,-1,-1,-1,-1,0.9,0.3,0,2,0.563515,-90,-45,0,45,90,0,4,3,180.07,179.86,0,,0,8.008,1198.07
-0.0837433,42.008,0,1554.09,1567.37,89.1462,2,112.518,1,8095.76,94.4625,-12.5226,3.13334,-0.606509,78.1525,73.3521,94.6328,94.6328,0.343702,-1,-1,-1,-1,-1,0.9,0.0382628,0,2,0.2984744,-90,-45,0,45,90,0,4,2,149.77,149.32,0,,0,10,1185.13
-0.0837433,42.008,0,1554.09,1567.37,89.1462,2,112.518,1,8095.76,94.4625,-12.5226,3.13334,-0.606509,78.1525,73.3521,94.6328,94.6328,0.343702,-1,-1,-1,-1,-1,0.9,0.0382628,0,2,0.2984744,-90,-45,0,45,90,0,4,3,180.07,179.86,0,,0,8.008,1198.07
0.0636543,43.008,0,1580.43,1593.7,89.1072,2,112.518,1,8156.96,107.913,0.293524,4.07358,-0.454981,90.4463,89.9685,95.3803,95.3803,0.338014,-1,-1,-1,-1,-1,0.9,0.0294082,0,2,0.0338164,-90,-45,0,45,90,0,4,2,149.77,149.32,0,,0,10,1185.13
0.0636543,43.008,0,1580.43,1593.7,89.1072,2,112.518,1,8156.96,107.913,0.293524,4.07358,-0.454981,90.4463,89.9685,95.3803,95.3803,0.338014,-1,-1,-1,-1,-1,0.9,0.0294082,0,2,0.0338164,-90,-45,0,45,90,0,4,3,180.07,179.86,0,,0,8.008,1198.07
-0.00505781,44.008,0,1611.11,1624.39,89.0731,3,112.518,1,6684.87,119.79,-5.90645,4.32591,-0.980962,101.431,99.3163,106.107,106.107,0.319746,-1,-1,-1,-1,-1,0.9,0,0,3,0.09351991,-90,-45,0,45,90,0,4,2,149.77,149.32,0,,0,10,1185.13
-0.00505781,44.008,0,1611.11,1624.39,89.0731,3,112.518,1,6684.87,119.79,-5.90645,4.32591,-0.980962,101.431,99.3163,106.107,106.107,0.319746,-1,-1,-1,-1,-1,0.9,0,0,3,0.09351991,-90,-45,0,45,90,0,4,3,180.07,179.86,0,,0,8.008,1198.07
-0.0247598,45.008,0,1646.35,1659.63,89.0397,3,112.518,1,7376.66,134.379,0.916616,5.41683,-0.761271,112.242,113.396,117.076,117.076,0.335267,-1,-1,-1,-1,-1,0.9,0,0,3,-0.0543441,-90,-45,0,45,90,0,5,2,149.53,149.05,0,,0,8,1642.51
-0.0247598,45.008,0,1646.35,1659.63,89.0397,3,112.518,1,7376.66,134.379,0.916616,5.41683,-0.761271,112.242,113.396,117.076,117.076,0.335267,-1,-1,-1,-1,-1,0.9,0,0,3,-0.0543441,-90,-45,0,45,90,0,5,3,180.14,179.95,0,,0,6.996,1647.34
-0.0322654,46.008,0,1686,1699.28,89.0031,4,112.518,1,6371.18,149.889,-1.88075,5.82793,-0.804811,126.494,125.394,127.648,126.59,0.334107,-1,-1,-1,-1,-1,0.9,0,0,4,0.036466867,-90,-45,0,45,90,0,5,2,149.53,149.05,0,,0,8,1642.51
-0.0322654,46.008,0,1686,1699.28,89.0031,4,112.518,1,6371.18,149.889,-1.88075,5.82793,-0.804811,126.494,125.394,127.648,126.59,0.334107,-1,-1,-1,-1,-1,0.9,0,0,4,0.036466867,-90,-45,0,45,90,0,5,3,180.14,179.95,0,,0,6.996,1647.34
-0.0354085,47.008,0,1728.69,1741.96,88.9752,4,112.518,1,6788.77,158.889,-1.69641,6.6009,-0.791558,133.165,133.765,137.137,137.137,0.331227,-1,-1,-1,-1,-1,0.9,0,0,4,-0.0622975,-90,-45,0,45,90,0,5,2,149.53,149.05,0,,0,8,1642.51
-0.0354085,47.008,0,1728.69,1741.96,88.9752,4,112.518,1,6788.77,158.889,-1.69641,6.6009,-0.791558,133.165,133.765,137.137,137.137,0.331227,-1,-1,-1,-1,-1,0.9,0,0,4,-0.0622975,-90,-45,0,45,90,0,5,3,180.14,179.95,0,,0,6.996,1647.34
-0.00961494,48.008,0,1774.27,1787.55,88.9411,4,112.518,1,7234.45,169.249,1.13633,7.30068,-0.76594,141.62,142.666,146.142,146.142,0.33046,-1,-1,-1,-1,-1,0.9,0,0,4,-0.0387987,-90,-45,0,45,90,0,5,2,149.53,149.05,0,,0,8,1642.51
-0.00961494,48.008,0,1774.27,1787.55,88.9411,4,112.518,1,7234.45,169.249,1.13633,7.30068,-0.76594,141.62,142.666,146.142,146.142,0.33046,-1,-1,-1,-1,-1,0.9,0,0,4,-0.0387987,-90,-45,0,45,90,0,5,3,180.14,179.95,0,,0,6.996,1647.34
-0.040252,49.008,0,1822.71,1835.98,88.9046,4,112.518,1,7674.58,179.656,0.152309,5.84863,-0.597303,150.853,150.948,155.035,155.035,0.32904,-1,-1,-1,-1,-1,0.9,0,0,4,-0.004245689,-90,-45,0,45,90,0,5,2,149.53,149.05,0,,0,8,1642.51
-0.040252,49.008,0,1822.71,1835.98,88.9046,4,112.518,1,7674.58,179.656,0.152309,5.84863,-0.597303,150.853,150.948,155.035,155.035,0.32904,-1,-1,-1,-1,-1,0.9,0,0,4,-0.004245689,-90,-45,0,45,90,0,5,3,180.14,179.95,0,,0,6.996,1647.34
0.0234742,50.008,0,1870.36,1883.64,88.8809,4,112.518,1,6562.38,155.174,0.225335,4.6107,-0.517793,125.161,124.946,132.599,132.599,0.332739,-1,-1,-1,-1,-1,0.9,0.3,0,4,-0.0016319,-90,-45,0,45,90,0,5,2,149.53,149.05,0,,0,8,1642.51
0.0234742,50.008,0,1870.36,1883.64,88.8809,4,112.518,1,6562.38,155.174,0.225335,4.6107,-0.517793,125.161,124.946,132.599,132.599,0.332739,-1,-1,-1,-1,-1,0.9,0.3,0,4,-0.0016319,-90,-45,0,45,90,0,5,3,180.14,179.95,0,,0,6.996,1647.34
-0.207555,51.008,0,1908.95,1922.23,88.8511,3,112.518,1,6825.63,125.26,-2.40154,1.78021,-0.300662,97.8009,93.3957,108.366,108.366,0.340002,-1,-1,-1,-1,-1,0.9,0.3,0,3,0.173494,-90,-45,0,45,90,0,5,2,149.53,149.05,0,,0,8,1642.51
-0.207555,51.008,0,1908.95,1922.23,88.8511,3,112.518,1,6825.63,125.26,-2.40154,1.78021,-0.300662,97.8009,93.3957,108.366,108.366,0.340002,-1,-1,-1,-1,-1,0.9,0.3,0,3,0.173494,-90,-45,0,45,90,0,5,3,180.14,179.95,0,,0,6.996,1647.34
0.124543,52.008,0,1943.4,1956.68,88.8205,3,112.518,1,6684.4,122.281,-0.934498,4.81352,0.299202,102.684,101.231,106.09,106.09,0.334154,-1,-1,-1,-1,-1,0.9,0.0542465,0,3,0.103493,-90,-45,0,45,90,0,5,2,149.53,149.05,0,,0,8,1642.51
0.124543,52.008,0,1943.4,1956.68,88.8205,3,112.518,1,6684.4,122.281,-0.934498,4.81352,0.299202,102.684,101.231,106.09,106.09,0.334154,-1,-1,-1,-1,-1,0.9,0.0542465,0,3,0.103493,-90,-45,0,45,90,0,5,3,180.14,179.95,0,,0,6.996,1647.34
0.00962132,53.008,0,1978.29,1991.56,88.7873,3,112.518,1,7279.53,132.644,-0.108058,3.58326,-0.279438,111.458,111.302,115.532,115.532,0.336487,-1,-1,-1,-1,-1,0.9,0,0,3,0.0052774,-90,-45,0,45,90,0,5,2,149.53,149.05,0,,0,8,1642.51
0.00962132,53.008,0,1978.29,1991.56,88.7873,3,112.518,1,7279.53,132.644,-0.108058,3.58326,-0.279438,111.458,111.302,115.532,115.532,0.336487,-1,-1,-1,-1,-1,0.9,0,0,3,0.0052774,-90,-45,0,45,90,0,5,3,180.14,179.95,0,,0,6.996,1647.34
0.00399035,54.008,0,2017.5,2030.78,88.7494,3,112.518,1,8187.35,149.412,0.00487988,9.76593,-0.308724,125.461,125.475,129.936,129.936,0.32917,-1,-1,-1,-1,-1,0.9,0,0,3,-0.00105686,-90,-45,0,45,90,0,6,2,149.57,149.08,0,,0,10,2016.92
0.00399035,54.008,0,2017.5,2030.78,88.7494,3,112.518,1,8187.35,149.412,0.00487988,9.76593,-0.308724,125.461,125.475,129.936,129.936,0.32917,-1,-1,-1,-1,-1,0.9,0,0,3,-0.00105686,-90,-45,0,45,90,0,6,3,179.9,179.75,0,,0,7.994,2047.99
