speedX,speedY,speedZ,rpm,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,wheelSpinVel_0,wheelSpinVel_1,wheelSpinVel_2,wheelSpinVel_3,steer,accel,brake
43.0909,0.984759,-0.963062,5317.92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35.4873,35.8419,39.3206,39.3206,0.253386764290783,0,0.5
47.3868,1.01068,-0.68587,6658.15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40.3091,39.0718,49.1662,49.1662,0.263626885003548,0,0.5
38.5806,-0.191768,-0.214288,1127.54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,9.98459,6.75089,0.276430019502484,0.6,0
29.6195,-0.864724,-0.387778,942.478,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.581687,0,0.290905463651739,0.6,0
30.4912,0.628927,-0.151505,5942.84,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26.3662,25.0091,43.7525,43.7525,0.302469124556217,0.6,0
34.32,0.242636,-0.418317,8921.28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.0306,27.5279,66.101,66.101,0.307874787189352,0.6,0
37.9277,-2.63936,-0.416809,9367.83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33.5517,29.5748,69.9138,70.4888,0.297472216032546,0.6,0
37.7389,-3.15091,-0.213676,2780.16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33.55,29.6166,34.6987,30.3187,0.271617581222782,0.6,0
38.8604,-0.901658,-0.429452,2970.24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32.9543,32.1294,34.723,34.723,0.245694106855948,0.6,0
40.1952,0.568525,-0.226374,3090.63,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34.6911,32.8605,36.1376,36.1376,0.220081424799163,0,0.5
41.7408,0.782005,-0.412356,3151.81,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35.7843,34.0476,36.8618,36.8618,0.195599047359414,0,0.5
32.7412,-0.624506,-0.118207,942.478,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1.84506,0.636789,0.17491133315159,0.6,0
23.9514,-0.976509,-0.325831,942.478,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1.0275,0,0.160129633206113,0.6,0
21.9158,0.581531,-0.344885,2561.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18.9044,18.1516,19.5825,18.3145,0.147334143244279,0.6,0
24.7432,0.797905,-0.084555,3820.71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.5844,21.7396,28.3587,28.3587,0.137671700270995,0.6,0
28.312,0.210975,-0.232227,4786.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23.7832,25.1289,35.3537,35.3537,0.127476290189697,0.6,0
33.0711,-0.423265,-0.0801,5148.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27.9723,26.9047,38.3951,38.3951,0.113130503132788,0.6,0
37.4887,0.596159,-0.185762,4566.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31.7327,31.0084,33.7722,33.7722,0.103509202192951,0.6,0
42.0184,0.716975,-0.384165,5309.42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35.041,34.0612,39.442,39.442,0.095714241535066,0,0.5
46.7108,0.707679,0.408934,5762.29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39.7435,38.4037,42.6303,42.6303,0.0925590690745462,0,0.5
34.303,-0.948642,-0.159864,2153.57,12.0038,11.9037,12.8961,15.4715,21.15,29.5515,37.4453,51.6294,73.9027,97.9687,14.0869,3.69905,1.51742,0.897573,0.49156,0.302059,0.228947,0.19495,0.180393,25.764,6.10154,11.1479,20.7593,0.0849994983521823,0.6,0
20.3324,-0.562798,-0.160929,1485.21,11.8672,11.6523,12.4812,14.6727,19.4017,26.0177,31.8292,41.3892,59.2273,81.1838,106.189,8.56268,3.71316,2.17256,1.14582,0.684307,0.510887,0.430531,0.39505,15.6453,0.189499,8.20992,13.717,0.0735766688465276,0.6,0
22.5224,0.333624,-0.176669,2649.23,11.6203,11.4301,12.252,14.3317,18.8055,24.9903,30.3465,39.0028,55.0733,76.3897,100.452,13.1805,5.17901,3.21326,1.76795,1.07207,0.804638,0.679966,0.62508,19.3405,19.1012,19.4955,19.4955,0.0646685981925693,0.6,0
25.7486,0.315062,-0.266079,3042.63,11.3314,11.1865,11.9977,13.9818,18.2416,24.0801,29.0849,37.0722,51.6489,72.338,95.5895,20.2522,6.97819,4.2348,2.40189,1.48832,1.12661,0.956669,0.882465,22.9617,23.4935,22.5373,22.5373,0.0581197937347985,0.6,0
29.4736,0.330391,-0.359367,3486.06,11.0257,10.9289,11.6958,13.5732,17.5972,23.0618,27.6951,34.9914,48.0031,67.8564,90.2035,34.0373,9.52946,5.56492,3.08114,1.91551,1.46164,1.24793,1.15564,24.8431,24.6093,25.8007,25.8007,0.053375010614359,0.6,0
33.5097,0.32679,-0.402839,3977.63,10.7072,10.6361,11.3438,13.1096,16.8895,21.9774,26.2457,32.882,44.4632,63.215,84.6043,110.357,13.1208,7.31856,3.93832,2.41364,1.82991,1.5591,1.44382,27.8583,27.6991,29.4441,29.4441,0.0487361674300513,0.6,0
37.8735,0.327937,-0.384769,4515.12,10.3799,10.2853,10.9306,12.5768,16.0982,20.7964,24.6961,30.6833,40.9136,58.3078,78.6572,103.203,18.3562,9.6618,5.02978,3.03393,2.28345,1.93642,1.78665,31.9699,32.1769,33.4221,33.4221,0.0410512122010359,0.6,0
42.5831,0.31682,-0.474254,5087.7,9.99317,9.86725,10.4476,11.967,15.2169,19.5155,23.0464,28.4013,37.3682,53.182,72.4035,95.6723,26.2023,12.8025,6.41366,3.80164,2.83893,2.39555,2.20172,35.7235,34.9818,37.6622,37.6622,0.0306337985407251,0.6,0
47.522,0.272854,-0.562636,5692.65,9.52671,9.37444,9.89036,11.2799,14.2537,18.1562,21.3313,26.0929,33.9235,48.0357,66.0575,88.018,37.9833,16.933,8.13539,4.7363,3.50923,2.94664,2.69796,40.2318,39.7029,42.1437,42.1437,0.0177781389785076,0.6,0
52.6564,0.218122,-0.514017,6318.9,8.97194,8.80169,9.25687,10.5175,13.2186,16.7399,19.5819,23.8045,30.6462,43.0707,59.8389,80.5003,106.498,22.157,10.2128,5.84669,4.30105,3.59555,3.28097,44.2628,44.2076,46.7849,46.7849,0.00281565728495531,0.6,0
57.8958,0.132191,-0.566061,6947.88,8.32412,8.14849,8.5508,9.68952,12.1319,15.302,17.8466,21.6035,27.6303,38.5612,54.0668,73.5106,98.2325,28.2032,12.5848,7.11533,5.20712,4.33915,3.94992,48.8482,48.4364,51.4395,51.4395,-0.0137483349005313,0.6,0
63.1761,0.0386393,-0.545874,7574.75,7.58975,7.42296,7.78229,8.80904,11.0124,13.8673,16.1538,19.5211,24.9014,34.6332,48.9195,67.278,90.9629,34.6045,15.1006,8.49268,6.20155,5.16096,4.69328,53.1324,52.974,56.0874,56.0874,-0.0312755844303719,0.6,0
68.4565,-0.0438148,-0.486549,8203.89,6.78464,6.64171,6.96987,7.89838,9.88986,12.4749,14.55,17.6141,22.5302,31.4234,44.6351,62.143,85.1581,115.286,17.4822,9.88625,7.23553,6.02974,5.48907,57.5234,57.535,60.7469,60.7469,-0.0536302091012603,0.6,0
68.3381,-0.111043,-0.316528,4949.34,5.97296,5.86904,6.18281,7.03881,8.87166,11.2693,13.2125,16.1137,20.8508,29.3729,41.9151,59.0853,82.1347,112.719,19.174,11.0757,8.17873,6.85323,6.26484,57.2257,57.6214,57.6846,58.0918,-0.0671601463708822,0,0.5
71.1975,-0.265282,-0.204828,5281.78,5.22266,5.16047,5.468,6.26877,7.9816,10.2508,12.1187,14.958,19.7311,28.0034,40.2038,57.4406,81.0759,112.863,20.1538,11.9885,8.96672,7.57383,6.96641,59.4225,60.0778,61.7656,61.7656,-0.0734664024596176,0,0.5
57.1934,0.437711,-0.030078,3557.12,4.59887,4.57748,4.88785,5.65691,7.30385,9.52742,11.3996,14.3231,19.3815,27.5524,39.9229,57.8475,82.8472,116.822,20.4118,12.532,9.52367,8.12665,7.53485,36.1399,40.3792,41.0819,42.219,-0.0846056417217323,0,0.5
42.8255,0.407001,-0.0185077,2759.65,4.17599,4.18841,4.50911,5.27207,6.91286,9.17871,11.1384,14.3006,19.6063,28.0389,41.0523,60.1925,87.1359,123.991,20.248,12.7153,9.81523,8.46195,7.91038,20.9046,28.8492,32.8156,31.847,-0.0910706742052126,0,0.5
28.6335,-0.0344773,0.00148933,1836.63,3.93611,3.96461,4.28788,5.04271,6.67188,8.95329,10.9595,14.2202,19.4822,27.9456,41.2025,60.9411,88.9423,127.729,20.3362,12.8278,9.98471,8.65611,8.12845,11.5072,18.4886,22.1483,20.9268,-0.0949116569436488,0.6,0
14.5413,-0.137221,-0.000587399,942.478,3.81918,3.85691,4.18332,4.9377,6.57027,8.87734,10.9283,14.2136,19.4665,27.9733,41.4087,61.5512,90.2485,130.485,20.3471,12.8501,10.052,8.74391,8.23356,4.16274,9.1153,11.3638,10.4559,-0.0969570548605542,0.6,0
14.3461,-0.240643,-0.0147058,1701.03,3.75724,3.80443,4.13842,4.90299,6.56268,8.93082,11.0586,14.4038,19.762,28.47,42.2697,63.0016,92.5651,134.724,20.1408,12.7871,10.0524,8.77386,8.28475,9.94661,11.1729,12.8102,13.2339,-0.0973199034023879,0.6,0
16.5647,-0.262566,-0.0171694,1974.09,3.69981,3.75549,4.09629,4.87013,6.55523,8.98221,11.1636,14.5456,19.9778,28.8432,42.95,64.2051,94.5643,138.757,19.9957,12.7338,10.0542,8.80271,8.33333,14.5916,16.4832,14.9186,14.9186,-0.0965866273816715,0.6,0
19.1139,-0.292764,0.00312929,2304.86,3.64388,3.70897,4.05801,4.84396,6.56211,9.06384,11.2804,14.7042,20.2213,29.2674,43.7306,65.5954,96.8795,143.762,19.8384,12.6741,10.0474,8.8272,8.38056,14.7917,13.961,16.8943,16.8943,-0.0949006641671701,0.6,0
21.8269,-0.336811,0.00853388,2572.11,3.59284,3.66848,4.02777,4.82997,6.59215,9.16862,11.4123,14.8862,20.5063,29.7684,44.6547,67.2396,99.6132,150.162,19.6618,12.607,10.0274,8.84369,8.42336,16.6416,18.7483,18.9495,18.9495,-0.0923108349170191,0.6,0
24.9222,-0.37444,0.00582859,2943.88,3.5509,3.63858,4.01097,4.83536,6.65737,9.28873,11.5663,15.1028,20.8488,30.3764,45.7769,69.2275,102.901,47.6052,19.4588,12.5308,9.98874,8.84775,8.45801,19.0044,22.0638,21.7475,21.7475,-0.0887839944419133,0.6,0
28.4655,-0.388782,-0.0540243,3355.59,3.52415,3.62552,4.01459,4.86888,6.75039,9.42066,11.7377,15.3466,21.2413,31.0796,47.0829,71.5477,106.738,43.0092,19.2395,12.4471,9.93173,8.83423,8.47919,21.2336,24.4184,24.8467,24.8467,-0.0842680211093393,0.6,0
32.249,-0.43603,-0.0245296,3832.62,3.52016,3.63779,4.04902,4.93917,6.85637,9.57637,11.9436,15.6459,21.7293,31.96,48.7114,74.4155,111.454,39.7724,18.9831,12.3497,9.86606,8.79509,8.48011,27.2773,29.0981,28.3787,28.3787,-0.0785952397765375,0.6,0
36.5307,-0.443667,-0.0674282,4345.58,3.54857,3.68423,4.11275,5.01839,6.96743,9.73992,12.1613,15.9649,22.2566,32.9267,50.5255,77.6392,117.204,37.3659,18.725,12.249,9.79787,8.73669,8.45222,29.9793,29.6238,32.1648,32.1648,-0.0716867378435763,0.6,0
41.0272,-0.438533,-0.0993516,4910.83,3.60776,3.7468,4.18214,5.10348,7.08994,9.92503,12.4116,16.3371,22.8805,34.0799,52.6941,81.4801,124.964,35.2843,18.4423,12.1373,9.72326,8.6743,8.39399,33.9253,35.107,36.3546,36.3546,-0.0656339864905034,0.6,0
45.8534,-0.407021,-0.148107,5488.88,3.66893,3.80914,4.25098,5.18677,7.20816,10.1017,12.6492,16.6924,23.4858,35.2317,54.925,85.5193,134.726,33.6967,18.1892,12.0331,9.65151,8.61242,8.33249,38.0045,38.8471,40.6365,40.6365,-0.0611700355433524,0.6,0
50.8632,-0.370064,-0.159145,6099.85,3.72861,3.86942,4.31681,5.26592,7.31897,10.2658,12.8705,17.0265,24.0682,36.3806,57.2276,89.7811,144.326,32.4378,17.9645,11.9379,9.58428,8.5533,8.27247,42.3818,42.9477,45.1608,45.1608,-0.0578868398803467,0.6,0
56.0157,-0.323916,-0.18027,6724.34,3.78423,3.92512,4.37696,5.33738,7.41739,10.4108,13.0665,17.3267,24.6095,37.499,59.5659,94.2283,148.335,31.4399,17.7732,11.8549,9.52421,8.49925,8.21655,46.586,47.4844,49.7912,49.7912,-0.0554760279162427,0.6,0
61.2264,-0.291934,-0.172097,7349.43,3.83435,3.97538,4.43136,5.40222,7.50791,10.5471,13.2544,17.6227,25.1631,38.6851,62.1124,99.2569,150.418,30.5611,17.5943,11.7783,9.46937,8.45031,8.1662,50.9589,51.7211,54.4167,54.4167,-0.0536936100413699,0.6,0
66.4625,-0.259068,-0.14211,7973.89,3.87848,4.01959,4.47927,5.45946,7.58882,10.6716,13.4297,17.9071,25.7163,39.921,64.8407,105.754,151.289,29.7981,17.4317,11.7097,9.42081,8.40716,8.12189,55.3863,56.0628,59.0436,59.0436,-0.0523742205289589,0.6,0
66.3328,-0.24735,-0.207547,4804.96,3.92337,4.06868,4.53775,5.53793,7.71767,10.8939,13.7574,18.4482,26.7361,42.0299,69.1003,117.404,151.996,28.6504,17.143,11.5939,9.35018,8.35458,8.07721,55.4118,56.0736,55.8669,56.5321,-0.0507962623702712,0.6,0
69.1485,-0.27883,-0.205924,5131.08,3.97418,4.12109,4.59624,5.61036,7.82414,11.0611,13.9929,18.825,27.4493,43.5799,72.4366,127.058,52.4383,27.9668,16.9527,11.506,9.28845,8.302,8.02634,57.7547,58.3523,59.9998,59.9998,-0.0493717221591899,0.6,0
72.0772,-0.247704,-0.213152,5350.76,4.02409,4.17285,4.65434,5.68292,7.93205,11.2322,14.235,19.2155,28.1964,45.221,75.9924,130.042,47.5949,27.3351,16.7652,11.418,9.2267,8.24988,7.97644,60.3231,60.7962,62.5681,62.5681,-0.0480195645114329,0.6,0
75.0429,-0.223816,-0.209075,5571.46,4.07417,4.22527,4.71382,5.75823,8.04584,11.4153,14.4961,19.6393,29.0116,47.019,80.0222,130.965,44.2954,26.7222,16.5717,11.326,9.16272,8.19663,7.92636,62.797,63.2825,65.1509,65.1509,-0.046652217158003,0.6,0
78.0377,-0.190081,-0.23619,5796.17,4.12708,4.28149,4.7788,5.84192,8.17576,11.6283,14.8026,20.1398,29.9728,49.1195,85.8308,130.849,41.5852,26.0779,16.3548,11.2222,9.09163,8.1388,7.8736,65.2149,65.8504,67.7841,67.7841,-0.0451379620106021,0.6,0
81.0604,-0.158183,-0.245379,6020.66,4.18642,4.34525,4.85312,5.9387,8.32732,11.8783,15.1627,20.7257,31.0922,51.541,94.6213,129.956,39.2539,25.4089,16.1131,11.1033,9.01009,8.073,7.8145,67.7954,68.3814,70.4079,70.4079,-0.0433712434074215,0,0.5
84.1157,-0.108737,-0.317115,6247.65,4.25487,4.41879,4.93877,6.05008,8.50106,12.1629,15.5698,21.3845,32.341,54.2203,104.922,128.379,37.2472,24.7402,15.8533,10.9704,8.91734,7.99756,7.74637,70.2767,70.8456,73.0573,73.0573,-0.041311445385195,0,0.5
69.9285,0.661181,-0.156297,4297.96,4.31125,4.48563,5.02465,6.17425,8.72251,12.5693,16.1892,22.4466,34.4273,58.6255,108.663,127.237,34.6846,23.7868,15.4908,10.8041,8.81504,7.92522,7.6915,47.8805,49.4158,47.5174,53.126,-0.0384131767696365,0.6,0
55.332,0.863017,-0.136203,3461.36,4.36472,4.55976,5.13209,6.3479,9.06904,13.2594,17.2871,24.4019,38.3357,67.9908,111.89,70.9729,31.3441,22.3768,14.9389,10.5631,8.6797,7.84244,7.6433,35.0579,37.4196,38.0526,43.0133,-0.0337185437387456,0.6,0
57.2627,-0.243018,-0.0575034,4238.2,4.48318,4.68785,5.28196,6.54322,9.37291,13.7514,17.9814,25.4945,40.2895,74.1489,111.491,60.4443,30.0114,21.6888,14.5916,10.3587,8.52801,7.715,7.52646,47.9434,48.2394,49.558,49.558,-0.0290309106171219,0.6,0
59.9476,-0.203187,-0.193115,4441.76,4.62698,4.83902,5.45337,6.7574,9.68467,14.2184,18.6034,26.4021,41.7842,80.4179,110.149,55.0896,29.0366,21.1267,14.2701,10.1485,8.36071,7.5664,7.38293,50.1802,50.467,51.9382,51.9382,-0.0245828824319853,0.6,0
62.6895,-0.169495,-0.180171,4648.86,4.77441,4.99215,5.62455,6.96728,9.9802,14.6434,19.1506,27.1641,42.9732,85.6685,108.243,51.6577,28.2685,20.6513,13.9781,9.94722,8.19554,7.4162,7.23508,52.4937,52.8082,54.3579,54.3579,-0.0204865227023897,0.6,0
65.4945,-0.138956,-0.17809,4857.61,4.92105,5.14261,5.79048,7.16675,10.2515,15.0153,19.6111,27.7668,43.9063,86.3356,105.859,49.3087,27.6773,20.2574,13.7178,9.75869,8.03644,7.26876,7.08746,54.914,55.0784,56.7994,56.7994,-0.00870968589167281,0.6,0
68.3612,-0.101847,-0.214738,5071.64,5.06085,5.28351,5.94229,7.34326,10.4769,15.297,19.9284,28.119,44.6112,85.2796,102.959,47.8887,27.3287,19.9839,13.51,9.59457,7.89182,7.13068,6.94605,57.2272,57.4497,59.3039,59.3039,-0.00102823512417097,0.6,0
71.2808,-0.0454319,-0.154215,5290.21,5.18005,5.39667,6.0548,7.45792,10.5826,15.3471,19.8855,27.8478,44.2225,82.5427,99.1923,48.267,27.5906,20.019,13.4394,9.49663,7.7877,7.02023,6.82401,59.8737,59.9051,61.8618,61.8618,0.00316546041308032,0.6,0
74.2456,-0.00461082,-0.197929,5511.12,5.26242,5.46606,6.11158,7.49296,10.5513,15.1588,19.4948,27.0161,42.7913,78.6735,94.7037,50.0843,28.5203,20.3937,13.5275,9.48296,7.74068,6.95392,6.73883,62.25,62.4023,64.445,64.445,0.00439659728915623,0.6,0
77.2356,0.0129398,-0.132258,5733.44,5.29465,5.48015,6.1028,7.44215,10.3889,14.7693,18.8363,25.8046,40.7083,74.139,89.7133,52.9008,29.9851,21.1072,13.7803,9.56336,7.76236,6.94458,6.70535,64.878,64.843,67.0456,67.0456,0.00324537210240936,0.6,0
80.2537,0.015889,-0.0758249,5958.65,5.26794,5.4324,6.02444,7.30655,10.1105,14.2243,17.9943,24.4362,38.3747,69.2946,84.416,56.2602,31.6607,22.1457,14.1964,9.74204,7.85906,7.00003,6.73306,67.4085,67.3777,69.6795,69.6795,0.00032207547168655,0,0.5
83.3008,0.00807495,-0.12953,6185.85,5.17731,5.31982,5.87591,7.08923,9.72956,13.5577,17.0265,23.0409,36.0493,64.368,78.9448,89.6407,33.4084,23.3124,14.7737,10.0208,8.03407,7.12451,6.827,69.9001,69.952,72.3358,72.3358,-0.00378689716981941,0,0.5
69.1158,0.0594669,-0.0109805,4276.31,5.04047,5.16577,5.68946,6.83921,9.33379,12.9249,16.2119,21.9656,34.4562,60.2968,74.1548,84.6075,34.643,24.2147,15.3552,10.3359,8.24869,7.29121,6.96765,48.091,48.1198,48.5034,51.6258,-0.00815840801887359,0.6,0
54.5092,0.119329,-0.00899415,3496.89,4.89957,5.01507,5.51598,6.61947,9.01124,12.4834,15.699,21.365,33.8331,57.5336,70.6439,80.8178,35.1016,24.6797,15.7318,10.6032,8.44292,7.45105,7.11084,35.8181,36.0885,39.9683,41.9313,-0.0119483956132115,0.6,0
56.5295,-0.0511551,0.024618,4182.98,4.76492,4.87134,5.35095,6.41107,8.7215,12.1103,15.2608,20.8415,33.2559,54.9491,67.431,77.3576,35.4975,25.0682,16.0427,10.8403,8.62987,7.60448,7.24799,47.3969,47.5338,48.9123,48.9123,-0.0245957219292481,0.6,0
59.18,-0.0754194,0.0207539,4383.96,4.61334,4.71207,5.17211,6.19972,8.456,11.7809,14.8896,20.4382,32.9789,52.3866,64.1832,73.8221,35.6477,25.3275,16.2979,11.052,8.81528,7.77205,7.40161,49.6761,49.7228,51.2618,51.2618,-0.0351274703504736,0.6,0
61.8836,-0.150847,0.0693662,4584.57,4.45652,4.5598,5.01808,6.03607,8.28007,11.6208,14.7836,20.5263,33.9873,50.3253,61.2977,70.555,34.9473,25.1381,16.361,11.178,8.95207,7.91529,7.55516,51.8723,52.0407,53.605,53.605,-0.0428138542453316,0.6,0
64.6401,-0.192024,0.0526365,4793.3,4.33117,4.44703,4.91329,5.94107,8.22104,11.6698,14.9995,21.2136,35.6597,48.5525,58.6611,67.478,33.564,24.5275,16.2199,11.2006,9.02331,8.01186,7.67459,54.0435,54.4271,56.0491,56.0491,-0.0471487929717321,0.6,0
67.4462,-0.230634,0.168093,4998.54,4.25906,4.39295,4.8788,5.94067,8.31793,11.9947,15.6445,22.7353,36.1682,46.9155,56.1813,64.5267,31.9623,23.5349,15.8661,11.1033,9.01211,8.04516,7.7421,56.409,56.8634,58.4484,58.4484,-0.0481484400802125,0.6,0
70.2998,-0.247826,0.261027,5217.42,4.25544,4.41192,4.92909,6.05071,8.59107,12.6291,16.7792,25.2601,35.8991,45.1398,53.6285,61.5049,30.7344,22.3137,15.3462,10.894,8.91511,8.00638,7.74474,58.7687,59.2876,61.0103,61.0103,-0.0459801945561487,0.6,0
73.202,-0.226442,0.272279,5431.92,4.33319,4.51762,5.08002,6.29214,9.07635,13.6472,18.5473,26.7421,35.0505,43.1245,50.9007,58.3196,65.3226,20.9287,14.6788,10.5726,8.7262,7.88638,7.67089,61.1773,61.712,63.5175,63.5175,-0.0407874211893041,0.6,0
76.1322,-0.172341,0.224702,5652.56,4.50026,4.71798,5.34027,6.67573,9.79164,15.0921,20.3831,26.7313,33.619,40.7306,47.85,54.8271,61.549,19.601,13.9023,10.1512,8.44752,7.6818,7.51279,63.5889,64.1132,66.0983,66.0983,-0.0328438498325129,0.6,0
79.0891,-0.155736,0.305046,5872.58,4.75931,5.01564,5.71262,7.2048,10.7431,16.4195,20.665,25.7901,31.607,37.8759,44.3733,50.9168,57.3606,19.0308,13.0463,9.64208,8.08368,7.39263,7.26665,66.2498,66.6423,68.6733,68.6733,-0.022516169882759,0.6,0
82.0887,-0.091317,0.179396,6095.72,5.10624,5.40505,6.18898,7.86588,11.6531,16.457,19.8883,24.0854,28.9955,34.4816,40.365,46.4661,52.624,21.0691,12.3345,9.06344,7.64498,7.02435,6.93398,68.6527,69.0698,71.2811,71.2811,-0.00349715391793131,0,0.5
85.1214,-0.0550312,0.156528,6320.97,5.52847,5.87123,6.72907,8.39464,11.6639,15.5679,18.3211,21.7244,25.8074,30.5268,35.7724,41.3954,47.237,53.1503,12.5567,8.57534,7.14832,6.58869,6.52433,71.3333,71.6248,73.9165,73.9165,0.0115971372574481,0,0.5
70.9785,0.204801,0.125016,4250.08,5.89484,6.16291,6.87844,8.2865,10.981,14.1143,16.3134,19.0575,22.4202,26.4287,31.0457,36.173,41.6731,47.3965,14.8536,8.77375,6.98165,6.26312,6.12677,48.634,48.808,47.8025,51.7815,0.0170051510802137,0,0.5
56.2848,0.194338,0.0801094,3556.92,5.94497,6.10035,6.66924,7.83648,10.0606,12.6184,14.4121,16.6666,19.4733,22.9017,26.9731,31.6441,36.8117,42.3363,53.877,9.65969,7.29274,6.34683,6.05745,37.4258,37.5189,40.2456,43.0453,0.00892309075614956,0,0.5
41.9196,0.0809838,0.055756,2709.57,5.81257,5.87681,6.3248,7.29838,9.16522,11.3038,12.8041,14.6998,17.0866,20.0565,23.6718,27.9384,32.7934,38.1168,49.5787,11.0693,7.87767,6.66563,6.23075,25.7887,25.7009,31.468,32.0172,-0.00630454647069531,0,0.5
27.7642,0.0269079,0.0257937,1803.46,5.62667,5.62988,5.99456,6.83514,8.46268,10.3264,11.6351,13.2944,15.3989,18.0501,21.3344,25.2932,29.8988,35.0528,46.4242,12.6842,8.50792,7.03695,6.47688,15.9831,14.418,20.7748,21.5226,-0.0236833825294867,0.6,0
13.6566,-0.0087985,0.0297209,942.478,5.48015,5.4508,5.76942,6.5357,8.03088,9.74436,10.9485,12.4783,14.4266,16.8981,19.9911,23.7666,28.2191,33.2663,44.5747,14.0064,8.97048,7.31344,6.66983,7.68526,7.50857,10.3548,10.4218,-0.0396479177706407,0.6,0
13.4727,-0.0621311,0.00627087,1523.73,5.37184,5.32508,5.61766,6.3411,7.76023,9.38811,10.5331,11.9897,13.8495,16.2187,19.2018,22.8713,27.235,32.2206,43.4963,15.0007,9.28809,7.50584,6.80859,13.1228,9.45992,12.4389,11.1082,-0.0529604424394485,0.6,0
15.8172,-0.090036,-0.0391308,1938.58,5.24435,5.18078,5.44707,6.12665,7.4678,9.00836,10.093,11.4749,13.2443,15.5085,18.378,21.9367,26.207,31.1278,42.3706,16.2919,9.65456,7.72762,6.97041,11.074,12.8621,14.6081,14.6081,-0.0644534597076139,0.6,0
18.2236,-0.1647,0.00922676,2234.48,5.0831,5.00365,5.24293,5.87621,7.13477,8.58337,9.60477,10.9086,12.5835,14.7378,17.4879,20.9302,25.1028,29.9575,41.1743,18.1684,10.0977,7.99704,7.17052,13.6447,15.1526,16.1133,16.1133,-0.0747170717953298,0.6,0
20.8591,-0.216041,-0.0260491,2418.36,4.88209,4.78731,4.9981,5.58107,6.74945,8.09785,9.05041,10.2692,11.8409,13.8744,16.4924,19.8049,23.8682,28.6497,39.8427,21.9677,10.6463,8.32767,7.41754,18.1284,15.1956,17.9975,17.9975,-0.0934054452567308,0.6,0
23.8722,-0.285206,-0.00473238,2805.93,4.63284,4.52451,4.70605,5.23524,6.30641,7.54691,8.42541,9.55277,11.0131,12.9156,15.3893,18.5589,22.502,27.2047,38.3825,56.9443,11.322,8.73026,7.71997,17.4587,17.5546,20.7473,20.7473,-0.110888591679712,0.6,0
27.1226,-0.393916,0.0123967,3202.85,4.32437,4.20633,4.35936,4.83269,5.8014,6.92826,7.729,8.76037,10.1038,11.8686,14.1901,17.2095,21.0284,25.6549,36.8428,55.6785,12.1409,9.21326,8.08619,24.4675,23.0254,23.7153,23.7153,-0.127874354175798,0.6,0
30.836,-0.505774,0.00715066,3658.14,3.94797,3.82625,3.95315,4.37002,5.23292,6.24248,6.96318,7.89596,9.11954,10.7435,12.91,15.7785,19.479,24.0444,35.2943,54.4766,13.104,9.77752,8.51982,27.3559,26.1438,27.0835,27.0835,-0.144686382923059,0.6,0
